order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,status,channel
1221,309,49,2024-06-16,3,6932.97,15,Completed,Website
1222,220,78,2023-12-11,3,4205.45,10,Pending,App
1223,341,47,2024-02-13,4,6582.72,20,Completed,Website
1224,413,43,2023-04-13,1,571.42,15,Returned,Website
1225,428,93,2023-05-23,1,4862.25,20,Completed,Referral
1226,487,36,2024-12-17,2,6837.92,10,Completed,Referral
1227,446,85,2024-05-01,5,3999.49,15,Completed,App
1228,491,82,2025-04-12,3,2709.12,0,Completed,App
1229,167,95,2024-11-25,4,9945.96,5,Completed,Website
1230,314,95,2025-03-24,1,9945.96,10,Completed,Website
1231,439,85,2024-12-17,1,3999.49,15,Completed,App
1232,74,92,2025-06-09,5,7774.94,20,Cancelled,Referral
1233,17,65,2023-05-11,4,1231.04,0,Completed,Referral
1234,448,71,2024-04-23,2,2459.22,15,Pending,Website
1235,277,85,2023-09-04,2,3999.49,5,Completed,Referral
1236,46,90,2023-04-19,4,1771.46,0,Completed,Website
1237,393,50,2023-10-15,2,6889.57,10,Completed,Referral
1238,341,16,2023-05-20,5,5860.42,15,Completed,Referral
1239,447,43,2023-08-18,5,571.42,20,Completed,Website
1240,467,49,2025-01-04,4,6932.97,20,Pending,Website
1241,115,30,2023-09-23,1,2492.7,10,Completed,App
1242,380,44,2024-08-29,2,927.43,0,Completed,App
1243,489,41,2024-01-25,5,7065.51,0,Completed,Referral
1244,98,69,2025-05-17,4,262.22,15,Completed,Website
1245,479,87,2025-03-26,2,1227.41,20,Completed,Referral
1246,55,29,2024-02-09,1,4237.53,20,Returned,Website
1247,418,19,2023-10-31,2,1930.06,15,Completed,App
1248,146,77,2023-05-30,1,226.42,20,Completed,Referral
1249,64,89,2023-10-08,5,1978.07,15,Completed,App
1250,150,64,2024-12-22,4,3389.59,0,Pending,Website
1251,424,20,2025-01-03,2,4479.36,5,Completed,App
1252,92,100,2025-05-27,4,3915.0,15,Completed,Referral
1253,12,21,2024-07-15,4,3912.88,10,Completed,Website
1254,388,45,2024-02-05,4,2648.38,0,Completed,Website
1255,357,37,2023-07-19,5,2338.41,15,Completed,Website
1256,406,97,2024-08-17,1,6944.78,10,Completed,App
1257,71,74,2024-03-28,4,2783.44,10,Returned,App
1258,412,28,2025-02-05,2,4074.53,0,Completed,Referral
1259,348,14,2025-03-15,2,3591.67,15,Pending,Website
1260,431,87,2023-06-22,1,1227.41,0,Completed,Website
1261,484,23,2023-02-23,1,5105.15,20,Completed,Referral
1262,497,56,2023-06-02,4,660.51,5,Completed,App
1263,251,51,2023-11-06,5,5660.95,5,Completed,Website
1264,355,100,2025-03-25,1,3915.0,15,Returned,Referral
1265,141,49,2024-10-09,4,6932.97,10,Completed,App
1266,63,11,2024-05-15,5,2791.82,5,Completed,Referral
1267,246,74,2023-10-08,1,2783.44,20,Completed,Website
1268,360,83,2024-03-20,3,7453.98,20,Completed,Website
1269,366,9,2025-06-01,5,2053.15,5,Completed,Referral
1270,202,3,2024-07-23,5,2446.1,20,Completed,Referral
1271,276,75,2024-12-31,1,6602.17,5,Pending,App
1272,442,24,2024-09-05,2,9282.89,0,Completed,Website
1273,21,16,2023-05-12,5,5860.42,5,Completed,App
1274,132,72,2025-05-21,1,1564.36,0,Pending,Referral
1275,187,39,2024-07-11,2,3691.02,15,Pending,Referral
1276,128,1,2023-11-04,1,962.93,20,Pending,Website
1277,274,85,2024-03-31,2,3999.49,20,Completed,Website
1278,467,67,2023-12-27,5,7335.75,20,Completed,Referral
1279,340,13,2025-04-19,1,1014.11,5,Completed,App
1280,439,39,2025-05-02,2,3691.02,5,Completed,App
1281,184,76,2023-10-12,2,3519.06,20,Completed,Referral
1282,134,33,2024-01-26,2,6812.63,15,Completed,Website
1283,218,87,2024-12-12,2,1227.41,20,Completed,Referral
1284,138,94,2024-10-10,2,6157.64,10,Completed,Referral
1285,310,66,2023-06-17,4,8691.13,5,Completed,Website
1286,14,49,2024-09-10,2,6932.97,0,Completed,Referral
1287,351,15,2024-07-15,4,8729.92,0,Completed,App
1288,466,47,2023-12-08,3,6582.72,5,Returned,App
1289,6,36,2023-04-11,4,6837.92,5,Completed,App
1290,90,16,2024-06-23,3,5860.42,20,Cancelled,Website
1291,271,13,2023-12-24,5,1014.11,10,Completed,Referral
1292,460,13,2023-02-19,2,1014.11,10,Pending,Website
1293,177,24,2025-04-05,5,9282.89,20,Completed,Website
1294,304,62,2023-05-11,3,1736.34,0,Completed,Referral
1295,337,20,2023-05-10,2,4479.36,15,Completed,Website
1296,471,7,2025-01-12,3,3010.11,5,Completed,Website
1297,235,91,2023-07-07,4,2021.63,10,Cancelled,Referral
1298,142,37,2024-03-14,5,2338.41,5,Completed,App
1299,209,40,2025-02-28,3,7625.02,0,Completed,App
1300,123,94,2023-04-06,2,6157.64,20,Completed,Referral
1301,284,37,2024-05-19,1,2338.41,15,Completed,Referral
1302,246,18,2024-05-24,5,5979.42,20,Completed,Website
1303,316,2,2023-07-14,1,7097.16,15,Completed,Referral
1304,126,45,2025-01-26,5,2648.38,20,Completed,Website
1305,346,22,2025-02-21,5,2856.07,5,Completed,Website
1306,264,18,2023-12-28,1,5979.42,15,Completed,App
1307,497,48,2023-04-26,3,1162.52,5,Returned,App
1308,154,38,2024-05-09,3,2384.26,10,Completed,Referral
1309,292,81,2024-02-08,2,1950.87,10,Pending,Referral
1310,423,66,2023-02-06,4,8691.13,20,Returned,App
1311,4,46,2024-09-22,4,2025.87,10,Completed,App
1312,180,1,2025-01-09,2,962.93,15,Completed,App
1313,252,56,2023-07-22,1,660.51,20,Completed,App
1314,64,53,2024-05-14,1,6227.45,5,Cancelled,Website
1315,241,29,2024-02-09,3,4237.53,10,Completed,App
1316,416,69,2023-10-03,1,262.22,15,Completed,Website
1317,72,21,2023-12-29,4,3912.88,0,Completed,Referral
1318,57,26,2023-07-14,3,372.82,0,Completed,Website
1319,170,96,2023-02-02,2,533.87,5,Pending,Referral
1320,61,35,2024-03-07,4,9986.75,20,Completed,Referral
1321,66,92,2023-11-29,4,7774.94,20,Completed,Referral
1322,68,50,2023-04-23,1,6889.57,0,Completed,Website
1323,7,65,2025-02-24,2,1231.04,0,Completed,Website
1324,500,55,2024-09-03,1,6725.23,15,Completed,Website
1325,43,63,2025-02-18,4,6360.98,5,Completed,Referral
1326,96,66,2023-09-13,3,8691.13,0,Returned,Referral
1327,342,32,2025-04-20,4,5380.64,5,Completed,App
1328,374,90,2024-05-29,5,1771.46,5,Completed,Referral
1329,325,81,2023-06-02,2,1950.87,0,Completed,App
1330,99,36,2023-05-30,4,6837.92,0,Completed,App
1331,195,7,2024-02-22,5,3010.11,10,Completed,App
1332,173,29,2024-03-12,4,4237.53,0,Completed,Referral
1333,156,7,2023-04-23,3,3010.11,10,Completed,Website
1334,215,92,2023-09-10,3,7774.94,0,Completed,App
1335,339,7,2025-02-01,3,3010.11,5,Completed,Website
1336,52,78,2024-03-17,2,4205.45,10,Pending,Website
1337,156,43,2023-04-25,1,571.42,0,Completed,App
1338,185,43,2025-01-29,3,571.42,20,Completed,Website
1339,333,31,2023-10-10,2,3856.52,20,Completed,App
1340,323,17,2025-01-30,5,4193.39,0,Completed,Referral
1341,99,25,2024-12-22,4,7193.97,0,Completed,Referral
1342,176,80,2023-11-05,4,1778.64,5,Completed,App
1343,66,6,2023-07-16,4,5877.5,20,Completed,Referral
1344,459,45,2024-01-10,4,2648.38,0,Pending,App
1345,215,62,2024-06-20,5,1736.34,0,Completed,Website
1346,496,90,2023-05-13,3,1771.46,0,Pending,App
1347,98,89,2025-01-28,4,1978.07,15,Completed,Referral
1348,85,10,2024-03-24,5,7763.44,15,Completed,Website
1349,311,52,2023-10-06,2,4158.76,5,Completed,Referral
1350,304,28,2024-12-14,1,4074.53,20,Completed,Referral
1351,269,93,2023-09-23,3,4862.25,5,Completed,Website
1352,61,71,2023-06-25,2,2459.22,0,Completed,Website
1353,328,6,2023-06-01,3,5877.5,5,Completed,App
1354,128,83,2025-04-23,2,7453.98,20,Completed,Referral
1355,324,45,2024-09-11,3,2648.38,10,Completed,Referral
1356,136,71,2025-01-09,2,2459.22,15,Returned,Website
1357,30,42,2024-10-02,1,5271.02,10,Completed,Website
1358,132,23,2023-01-17,5,5105.15,20,Completed,Referral
1359,196,89,2024-10-31,3,1978.07,20,Completed,Website
1360,167,29,2023-10-03,2,4237.53,20,Completed,Website
1361,229,20,2023-08-26,4,4479.36,10,Completed,Website
1362,254,12,2023-07-05,4,5854.71,5,Cancelled,App
1363,292,25,2024-05-17,2,7193.97,10,Completed,App
1364,419,23,2024-02-08,5,5105.15,5,Completed,App
1365,126,55,2024-04-10,4,6725.23,0,Completed,App
1366,385,94,2025-04-07,1,6157.64,20,Completed,Website
1367,57,3,2025-04-26,1,2446.1,0,Completed,App
1368,74,35,2024-10-04,5,9986.75,0,Cancelled,App
1369,278,14,2025-01-23,3,3591.67,0,Completed,Website
1370,289,98,2024-03-30,2,4067.35,10,Completed,App
1371,29,32,2024-07-10,3,5380.64,20,Completed,App
1372,279,14,2023-10-31,1,3591.67,20,Returned,Website
1373,1,19,2023-08-18,1,1930.06,5,Completed,App
1374,336,46,2023-10-21,2,2025.87,15,Completed,Referral
1375,252,15,2023-06-23,1,8729.92,5,Completed,Website
1376,40,46,2024-09-22,3,2025.87,0,Completed,App
1377,310,6,2023-06-04,2,5877.5,15,Completed,Referral
1378,348,24,2024-03-11,2,9282.89,10,Completed,Website
1379,449,45,2023-04-17,3,2648.38,15,Completed,Website
1380,409,92,2023-03-20,1,7774.94,5,Cancelled,App
1381,76,41,2024-02-04,4,7065.51,15,Cancelled,App
1382,219,74,2025-01-14,3,2783.44,5,Completed,App
1383,393,24,2024-01-30,3,9282.89,10,Completed,Website
1384,499,89,2024-02-28,5,1978.07,10,Completed,Referral
1385,197,32,2024-03-04,5,5380.64,15,Completed,Website
1386,275,69,2025-04-21,2,262.22,15,Completed,Referral
1387,270,54,2024-08-14,2,3247.84,0,Completed,App
1388,436,27,2023-01-18,3,2932.18,20,Completed,App
1389,31,15,2023-12-24,3,8729.92,5,Completed,App
1390,498,71,2024-03-07,2,2459.22,5,Cancelled,App
1391,71,96,2023-05-01,2,533.87,15,Completed,Referral
1392,191,55,2023-02-25,1,6725.23,20,Completed,Referral
1393,16,21,2023-05-31,3,3912.88,5,Completed,App
1394,292,2,2025-05-01,4,7097.16,5,Cancelled,Website
1395,72,96,2025-02-05,5,533.87,10,Completed,Referral
1396,228,44,2025-03-11,1,927.43,10,Completed,App
1397,17,83,2024-09-10,2,7453.98,20,Completed,Website
1398,349,55,2025-06-15,4,6725.23,20,Completed,Website
1399,257,74,2023-11-10,2,2783.44,15,Pending,Website
1400,268,12,2024-01-22,2,5854.71,5,Completed,App
1401,201,29,2023-07-08,5,4237.53,20,Returned,Referral
1402,245,60,2023-11-17,4,2609.1,15,Completed,Website
1403,218,83,2023-07-19,3,7453.98,0,Completed,Website
1404,399,78,2025-05-16,3,4205.45,0,Completed,App
1405,55,70,2023-03-08,2,4021.72,20,Completed,Website
1406,283,25,2023-07-26,1,7193.97,5,Completed,Referral
1407,23,73,2024-07-31,4,1972.89,0,Completed,App
1408,5,40,2024-01-01,3,7625.02,15,Completed,Website
1409,201,97,2025-01-13,3,6944.78,5,Completed,App
1410,209,43,2025-01-29,5,571.42,0,Completed,App
1411,301,4,2025-03-26,4,7362.51,15,Completed,App
1412,83,38,2023-06-05,4,2384.26,0,Returned,App
1413,119,92,2023-08-09,2,7774.94,5,Pending,Referral
1414,374,67,2024-09-15,5,7335.75,10,Completed,App
1415,149,44,2024-01-04,5,927.43,15,Completed,Referral
1416,350,100,2024-02-01,2,3915.0,5,Pending,Referral
1417,491,10,2023-06-06,5,7763.44,15,Completed,App
1418,393,19,2025-06-10,3,1930.06,20,Returned,App
1419,49,64,2024-04-10,3,3389.59,5,Pending,App
1420,144,9,2024-08-13,3,2053.15,10,Completed,App
1421,396,91,2024-04-16,3,2021.63,15,Pending,Website
1422,474,84,2023-05-24,1,9716.75,20,Completed,Website
1423,206,37,2024-02-23,5,2338.41,5,Completed,Referral
1424,488,80,2023-11-18,3,1778.64,0,Completed,Referral
1425,135,58,2025-06-17,1,3559.06,20,Pending,App
1426,405,95,2023-09-08,5,9945.96,0,Completed,App
1427,193,38,2023-06-12,5,2384.26,15,Returned,App
1428,448,50,2024-04-18,1,6889.57,10,Completed,Referral
1429,461,69,2025-04-17,4,262.22,0,Completed,Referral
1430,470,14,2024-02-11,4,3591.67,5,Completed,App
1431,176,41,2024-09-10,4,7065.51,5,Completed,Website
1432,143,15,2024-04-10,1,8729.92,20,Completed,Website
1433,328,19,2023-08-07,3,1930.06,20,Completed,Referral
1434,195,100,2023-03-05,3,3915.0,15,Pending,App
1435,109,7,2025-06-07,1,3010.11,15,Completed,Referral
1436,43,23,2023-05-26,1,5105.15,10,Completed,Website
1437,232,92,2025-06-11,4,7774.94,20,Completed,Website
1438,426,24,2023-02-25,1,9282.89,15,Completed,Website
1439,102,22,2023-12-24,4,2856.07,15,Completed,Referral
1440,495,21,2024-12-14,4,3912.88,10,Pending,Referral
1441,422,50,2023-01-11,5,6889.57,20,Completed,Referral
1442,297,86,2024-09-23,2,8426.07,10,Completed,Referral
1443,423,96,2025-01-24,3,533.87,0,Completed,Website
1444,256,19,2025-06-04,3,1930.06,0,Cancelled,Referral
1445,135,53,2024-06-17,1,6227.45,15,Pending,App
1446,231,82,2024-10-16,5,2709.12,0,Completed,Referral
1447,216,25,2024-12-14,5,7193.97,5,Completed,App
1448,108,45,2023-07-15,5,2648.38,0,Completed,Website
1449,155,3,2023-11-11,5,2446.1,0,Completed,Referral
1450,212,59,2024-02-25,3,1602.49,10,Cancelled,Website
1451,499,67,2025-02-22,3,7335.75,0,Pending,Website
1452,192,55,2023-07-01,5,6725.23,20,Completed,Website
1453,146,49,2025-05-15,4,6932.97,10,Completed,App
1454,413,12,2025-05-07,1,5854.71,0,Completed,Referral
1455,54,53,2024-05-23,5,6227.45,20,Completed,Website
1456,298,65,2025-04-05,1,1231.04,10,Returned,App
1457,398,29,2024-04-10,5,4237.53,15,Completed,Website
1458,180,16,2025-03-23,4,5860.42,15,Pending,Referral
1459,402,91,2025-01-28,4,2021.63,0,Pending,App
1460,146,65,2023-10-02,3,1231.04,10,Returned,Website
1461,124,87,2023-01-05,4,1227.41,0,Completed,App
1462,431,48,2025-04-16,5,1162.52,20,Completed,App
1463,221,74,2023-09-05,5,2783.44,15,Completed,Referral
1464,425,51,2023-02-22,5,5660.95,15,Completed,Referral
1465,373,50,2023-06-27,4,6889.57,10,Completed,Website
1466,51,30,2024-12-28,2,2492.7,20,Completed,Referral
1467,432,51,2025-02-19,3,5660.95,20,Completed,Website
1468,48,27,2023-04-06,1,2932.18,15,Completed,Referral
1469,15,20,2024-09-24,5,4479.36,0,Completed,App
1470,376,96,2023-05-14,4,533.87,10,Completed,Referral
1471,153,29,2023-07-18,5,4237.53,5,Completed,Website
1472,134,99,2024-11-06,1,3887.33,10,Completed,App
1473,12,81,2024-10-15,5,1950.87,0,Completed,Referral
1474,55,16,2023-05-26,3,5860.42,10,Returned,App
1475,254,10,2025-05-14,3,7763.44,5,Completed,Website
1476,212,3,2023-03-17,4,2446.1,0,Completed,Website
1477,456,49,2023-11-18,4,6932.97,5,Completed,App
1478,338,23,2024-08-03,5,5105.15,0,Completed,Website
1479,248,45,2024-09-20,5,2648.38,20,Completed,Referral
1480,131,95,2023-05-05,2,9945.96,20,Completed,App
1481,263,67,2025-02-18,2,7335.75,5,Returned,App
1482,16,28,2023-12-02,2,4074.53,5,Completed,Referral
1483,138,17,2023-10-08,4,4193.39,5,Pending,Website
1484,283,91,2024-10-29,3,2021.63,15,Completed,Website
1485,263,56,2024-02-14,2,660.51,10,Completed,Referral
1486,144,92,2024-02-07,1,7774.94,20,Cancelled,Referral
1487,85,40,2025-03-24,2,7625.02,15,Completed,Website
1488,306,55,2025-02-04,3,6725.23,10,Completed,Referral
1489,220,50,2023-07-24,5,6889.57,10,Completed,Referral
1490,231,9,2023-06-21,1,2053.15,20,Completed,Website
1491,310,38,2025-04-26,5,2384.26,10,Completed,App
1492,415,24,2023-11-27,4,9282.89,5,Completed,App
1493,337,28,2024-01-16,3,4074.53,5,Cancelled,App
1494,164,2,2024-12-05,1,7097.16,10,Completed,Referral
1495,461,42,2023-08-27,5,5271.02,0,Completed,Referral
1496,270,28,2023-08-11,1,4074.53,20,Completed,Referral
1497,39,86,2024-08-10,4,8426.07,15,Completed,Website
1498,101,26,2023-02-20,4,372.82,15,Completed,Website
1499,62,54,2023-05-08,4,3247.84,5,Completed,Referral
1500,122,50,2024-08-13,1,6889.57,10,Completed,Referral
1501,467,1,2024-04-17,3,962.93,5,Returned,Website
1502,459,5,2024-06-30,5,1888.94,0,Completed,App
1503,241,9,2023-04-08,4,2053.15,10,Completed,Website
1504,41,52,2024-07-23,3,4158.76,15,Completed,Website
1505,357,39,2024-04-10,4,3691.02,0,Returned,Referral
1506,15,14,2023-08-18,1,3591.67,0,Completed,Website
1507,371,89,2024-03-22,2,1978.07,5,Completed,Referral
1508,418,48,2024-07-04,1,1162.52,0,Completed,App
1509,25,15,2023-11-08,1,8729.92,10,Completed,Referral
1510,139,49,2024-12-16,2,6932.97,5,Completed,App
1511,164,17,2025-06-01,2,4193.39,20,Returned,Website
1512,229,82,2024-11-15,1,2709.12,20,Completed,Referral
1513,339,62,2024-05-16,3,1736.34,10,Cancelled,Website
1514,48,29,2023-09-28,3,4237.53,0,Completed,App
1515,332,85,2025-01-22,2,3999.49,0,Completed,Website
1516,109,8,2023-01-14,2,1082.15,15,Cancelled,App
1517,54,63,2023-12-15,2,6360.98,20,Cancelled,Referral
1518,390,41,2023-11-16,4,7065.51,5,Returned,App
1519,113,17,2024-01-08,4,4193.39,15,Returned,Referral
1520,400,26,2024-02-14,2,372.82,0,Completed,App
1521,158,88,2025-06-09,5,8320.34,0,Completed,App
1522,57,96,2023-09-04,1,533.87,15,Completed,App
1523,339,61,2024-06-27,4,2513.75,10,Completed,Referral
1524,182,11,2024-03-17,2,2791.82,5,Completed,Website
1525,171,66,2023-02-24,4,8691.13,10,Completed,App
1526,196,84,2025-01-19,4,9716.75,5,Completed,Website
1527,305,23,2023-10-10,5,5105.15,20,Completed,Website
1528,349,14,2023-02-21,2,3591.67,0,Completed,App
1529,295,5,2023-09-30,2,1888.94,0,Completed,Website
1530,452,29,2024-09-27,4,4237.53,15,Completed,App
1531,422,94,2025-06-19,3,6157.64,15,Completed,App
1532,327,45,2023-10-22,5,2648.38,10,Completed,App
1533,258,24,2024-12-18,5,9282.89,15,Completed,Referral
1534,88,31,2023-11-19,1,3856.52,5,Completed,Website
1535,493,19,2023-01-14,4,1930.06,15,Completed,App
1536,452,34,2023-03-20,2,2510.05,0,Completed,Website
1537,1,75,2024-05-15,2,6602.17,15,Completed,App
1538,349,73,2023-10-25,2,1972.89,20,Completed,App
1539,49,100,2023-04-13,3,3915.0,10,Completed,Referral
1540,280,45,2023-09-21,4,2648.38,10,Completed,App
1541,155,46,2024-12-28,3,2025.87,20,Cancelled,Referral
1542,58,62,2023-10-04,5,1736.34,0,Completed,Website
1543,338,29,2023-05-26,3,4237.53,15,Completed,Referral
1544,357,95,2024-03-17,3,9945.96,5,Completed,App
1545,328,49,2023-04-21,3,6932.97,20,Returned,Website
1546,90,68,2023-09-29,3,5764.28,10,Completed,Website
1547,159,36,2023-07-15,1,6837.92,20,Completed,Website
1548,63,79,2024-03-19,4,4155.96,20,Pending,Website
1549,57,37,2023-01-09,4,2338.41,5,Completed,App
1550,495,67,2023-10-24,5,7335.75,20,Completed,Website
1551,148,63,2023-03-08,3,6360.98,0,Completed,App
1552,423,37,2024-08-30,1,2338.41,0,Completed,App
1553,181,56,2024-11-07,1,660.51,0,Completed,Website
1554,403,37,2025-05-29,5,2338.41,20,Completed,App
1555,139,92,2023-05-27,2,7774.94,15,Completed,App
1556,113,38,2023-02-02,4,2384.26,10,Completed,Referral
1557,198,82,2024-03-08,4,2709.12,0,Returned,Website
1558,160,77,2023-06-27,5,226.42,15,Completed,Website
1559,72,75,2024-11-30,2,6602.17,10,Completed,Referral
1560,155,26,2023-11-09,1,372.82,10,Completed,Referral
1561,280,60,2023-07-07,4,2609.1,15,Completed,Referral
1562,356,57,2023-11-17,5,6909.78,10,Completed,Website
1563,216,60,2024-02-25,4,2609.1,0,Pending,App
1564,216,99,2023-04-01,2,3887.33,20,Pending,App
1565,263,75,2024-01-18,2,6602.17,20,Completed,Referral
1566,28,38,2025-02-12,4,2384.26,5,Completed,App
1567,414,60,2025-02-20,5,2609.1,15,Returned,App
1568,139,8,2025-04-29,1,1082.15,10,Completed,Website
1569,247,73,2024-12-08,3,1972.89,0,Completed,Referral
1570,262,87,2025-01-27,1,1227.41,5,Completed,Referral
1571,496,95,2024-05-22,2,9945.96,5,Returned,Referral
1572,155,20,2024-10-05,3,4479.36,0,Cancelled,Referral
1573,103,89,2023-04-28,1,1978.07,0,Completed,App
1574,50,67,2023-09-11,2,7335.75,0,Completed,Referral
1575,201,57,2023-02-26,1,6909.78,10,Completed,App
1576,431,31,2025-05-18,5,3856.52,10,Cancelled,Referral
1577,440,57,2024-11-04,5,6909.78,0,Completed,Referral
1578,95,3,2023-05-26,2,2446.1,5,Completed,Referral
1579,103,70,2024-05-02,4,4021.72,10,Completed,App
1580,253,76,2024-01-12,3,3519.06,15,Completed,App
1581,214,60,2025-04-13,4,2609.1,5,Completed,Website
1582,289,16,2024-02-03,1,5860.42,20,Completed,Referral
1583,458,84,2024-11-03,5,9716.75,15,Completed,Website
1584,240,18,2025-01-10,4,5979.42,10,Completed,App
1585,257,46,2025-05-26,5,2025.87,5,Completed,Referral
1586,200,68,2024-06-09,1,5764.28,5,Completed,Website
1587,369,84,2024-07-30,3,9716.75,15,Completed,App
1588,402,36,2025-02-19,3,6837.92,15,Completed,Referral
1589,193,62,2024-04-28,5,1736.34,5,Completed,Referral
1590,338,100,2024-06-22,3,3915.0,5,Completed,Referral
1591,179,75,2024-08-21,5,6602.17,15,Completed,App
1592,82,94,2023-08-26,1,6157.64,0,Completed,Referral
1593,166,61,2025-02-17,2,2513.75,5,Completed,App
1594,457,94,2024-01-29,4,6157.64,0,Completed,Website
1595,20,15,2025-05-17,1,8729.92,15,Cancelled,Referral
1596,431,81,2023-01-31,2,1950.87,10,Completed,Website
1597,69,49,2024-10-14,5,6932.97,20,Completed,Website
1598,225,63,2024-11-26,3,6360.98,5,Completed,App
1599,417,56,2024-06-25,2,660.51,0,Completed,Referral
1600,50,86,2023-07-28,1,8426.07,5,Returned,Website
1601,209,100,2024-08-04,5,3915.0,0,Completed,Referral
1602,491,94,2025-01-15,5,6157.64,15,Completed,App
1603,424,74,2024-04-30,5,2783.44,10,Completed,Referral
1604,411,18,2023-03-10,4,5979.42,15,Completed,App
1605,41,73,2023-05-11,5,1972.89,10,Completed,Website
1606,27,30,2024-09-07,5,2492.7,10,Completed,Website
1607,200,33,2024-12-21,3,6812.63,0,Returned,App
1608,39,37,2024-07-01,5,2338.41,5,Returned,Referral
1609,160,65,2024-02-13,5,1231.04,0,Completed,App
1610,242,75,2023-09-27,1,6602.17,0,Completed,Website
1611,172,26,2025-02-22,1,372.82,5,Completed,Referral
1612,474,43,2025-02-14,1,571.42,5,Completed,Referral
1613,360,79,2025-05-05,1,4155.96,10,Pending,Website
1614,379,77,2024-09-19,1,226.42,20,Completed,App
1615,371,35,2023-02-12,1,9986.75,0,Completed,App
1616,180,84,2024-03-17,4,9716.75,10,Cancelled,App
1617,477,3,2023-02-26,1,2446.1,5,Completed,Website
1618,351,88,2025-01-25,1,8320.34,20,Completed,Website
1619,194,99,2024-12-13,2,3887.33,15,Completed,Referral
1620,60,18,2024-03-24,1,5979.42,20,Pending,Website
1621,100,46,2023-12-18,4,2025.87,0,Completed,App
1622,6,76,2023-08-21,4,3519.06,20,Completed,App
1623,128,93,2025-04-12,1,4862.25,0,Completed,Website
1624,145,24,2023-02-14,3,9282.89,10,Completed,App
1625,67,38,2024-09-12,4,2384.26,15,Completed,Referral
1626,40,10,2023-09-14,5,7763.44,5,Completed,Referral
1627,460,46,2025-05-29,2,2025.87,15,Completed,Website
1628,283,100,2023-10-27,2,3915.0,20,Returned,Website
1629,278,90,2024-05-30,1,1771.46,0,Completed,Website
1630,487,91,2024-09-28,4,2021.63,10,Completed,App
1631,119,67,2023-11-09,5,7335.75,5,Completed,Referral
1632,19,19,2023-08-29,4,1930.06,15,Pending,App
1633,429,64,2023-02-04,3,3389.59,10,Completed,Website
1634,31,11,2023-10-13,5,2791.82,15,Completed,Website
1635,228,50,2023-02-15,2,6889.57,5,Completed,Referral
1636,273,56,2023-02-23,3,660.51,0,Completed,Website
1637,466,4,2024-09-15,3,7362.51,10,Cancelled,Referral
1638,388,28,2023-01-29,3,4074.53,20,Completed,Website
1639,476,94,2025-01-23,1,6157.64,0,Completed,Referral
1640,148,87,2025-05-29,5,1227.41,15,Completed,Referral
1641,394,73,2024-06-15,3,1972.89,5,Pending,Website
1642,474,96,2023-09-01,2,533.87,0,Completed,Referral
1643,44,36,2023-09-13,5,6837.92,10,Completed,Website
1644,316,5,2023-10-08,3,1888.94,10,Completed,Referral
1645,312,99,2023-01-13,1,3887.33,10,Completed,Website
1646,434,34,2023-07-03,4,2510.05,15,Completed,App
1647,19,60,2024-01-03,4,2609.1,20,Completed,App
1648,481,75,2023-03-23,3,6602.17,20,Completed,App
1649,93,57,2023-09-22,3,6909.78,10,Returned,App
1650,323,30,2023-06-28,2,2492.7,20,Completed,App
1651,336,15,2023-02-09,2,8729.92,20,Returned,Referral
1652,22,41,2024-07-20,2,7065.51,0,Pending,Website
1653,9,33,2024-11-25,3,6812.63,20,Completed,Referral
1654,180,31,2023-04-22,1,3856.52,20,Completed,Referral
1655,122,10,2023-07-28,3,7763.44,20,Completed,Referral
1656,37,54,2024-10-19,4,3247.84,10,Completed,Website
1657,404,78,2024-01-04,3,4205.45,15,Returned,Website
1658,483,61,2023-10-29,5,2513.75,0,Completed,App
1659,477,38,2023-06-03,5,2384.26,0,Completed,App
1660,262,41,2025-01-02,5,7065.51,20,Completed,App
1661,426,49,2024-08-19,1,6932.97,5,Completed,Referral
1662,490,11,2023-03-21,2,2791.82,20,Completed,Referral
1663,281,81,2025-01-21,4,1950.87,20,Completed,Referral
1664,311,7,2024-04-28,5,3010.11,20,Completed,Website
1665,429,25,2024-08-12,3,7193.97,5,Completed,Website
1666,234,30,2023-11-19,1,2492.7,5,Completed,Website
1667,41,47,2023-12-27,5,6582.72,20,Completed,Website
1668,248,84,2024-09-11,2,9716.75,15,Cancelled,App
1669,424,73,2025-04-26,2,1972.89,20,Completed,Website
1670,300,87,2024-11-12,2,1227.41,20,Completed,Website
1671,161,44,2023-05-01,1,927.43,15,Completed,App
1672,254,74,2024-10-09,2,2783.44,5,Returned,App
1673,62,22,2024-03-04,3,2856.07,20,Completed,Website
1674,52,96,2023-05-10,1,533.87,15,Completed,App
1675,68,10,2024-06-11,5,7763.44,15,Pending,Website
1676,206,17,2024-12-14,5,4193.39,5,Completed,App
1677,460,44,2025-04-24,3,927.43,20,Completed,App
1678,24,93,2023-03-17,3,4862.25,15,Pending,Referral
1679,380,58,2025-05-04,4,3559.06,10,Cancelled,Referral
1680,376,18,2023-07-07,5,5979.42,20,Completed,App
1681,304,76,2024-01-14,4,3519.06,15,Completed,App
1682,370,66,2024-08-25,3,8691.13,0,Completed,Website
1683,25,44,2024-07-31,5,927.43,20,Completed,Website
1684,166,37,2024-01-29,3,2338.41,5,Pending,App
1685,452,95,2025-01-18,2,9945.96,15,Completed,Referral
